Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
032640,KR7032640005,LG유플러스,KOSPI,,10870,2,-10,-0.09,10870,10880,10810,1036763,11239988180,4745965494070,436611361,STK
267250,KR7267250009,HD현대,KOSPI,,57700,1,1000,1.76,56900,58100,56800,109617,6320842300,4557901004500,78993085,STK
004020,KR7004020004,현대제철,KOSPI,,34100,1,1050,3.18,33100,34100,33100,469998,15894892950,4550501268500,133445785,STK
018880,KR7018880005,한온시스템,KOSPI,,8490,1,90,1.07,8460,8500,8390,744478,6288674660,4531962000000,533800000,STK
047810,KR7047810007,한국항공우주,KOSPI,,46000,1,2100,4.78,44100,46500,44100,1787095,81714163500,4483854922000,97475107,STK
010140,KR7010140002,삼성중공업,KOSPI,,5050,1,165,3.38,4910,5070,4905,5677095,28503278625,4444000000000,880000000,STK
001570,KR7001570001,금양,KOSPI,,75500,2,-2300,-2.96,80000,80300,72100,2569478,194783579900,4382777793500,58050037,STK
241560,KR7241560002,두산밥캣,KOSPI,,42500,1,1800,4.42,41150,43100,40800,542139,23031828450,4260589555000,100249166,STK
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,33850,1,650,1.96,33450,34000,33250,379445,12811420150,4193171085650,123875069,STK
035250,KR7035250000,강원랜드,KOSPI,,19460,1,50,0.26,19420,19650,19350,438279,8522584300,4163282130000,213940500,STK
011780,KR7011780004,금호석유,KOSPI,,142000,1,2800,2.01,139300,142400,139300,74312,10512675500,4162632304000,29314312,STK
005070,KR7005070008,코스모신소재,KOSPI,,135800,1,800,0.59,135500,136400,126600,1086939,142172163300,4162372664800,30650756,STK
000720,KR7000720003,현대건설,KOSPI,,35900,1,300,0.84,35550,36050,35450,339538,12151668600,3997671963500,111355765,STK
028300,KR7028300002,HLB,KOSDAQ,중견기업부,34000,1,50,0.15,34400,34500,33600,630416,21447575100,3994050346000,117472069,KSQ
011790,KR7011790003,SKC,KOSPI,,105300,1,1000,0.96,105600,106100,103800,161544,16936809200,3987531779400,37868298,STK
000100,KR7000100008,유한양행,KOSPI,,50600,1,100,0.2,50600,51100,50200,118490,5974151300,3877916044200,76638657,STK
008560,KR7008560005,메리츠증권,KOSPI,,6280,1,60,0.96,6210,6370,6130,1759975,10987079280,3862454836120,615040579,STK
006800,KR7006800007,미래에셋증권,KOSPI,,6350,1,60,0.95,6300,6390,6290,439281,2782404580,3843759190800,605316408,STK
047050,KR7047050000,포스코인터내셔널,KOSPI,,21650,1,750,3.59,20950,21850,20950,861094,18533262350,3808728360200,175922788,STK
021240,KR7021240007,코웨이,KOSPI,,51200,2,-100,-0.19,51300,51300,50400,116781,5957125700,3778540492800,73799619,STK
078930,KR7078930005,GS,KOSPI,,39800,1,1150,2.98,38900,40400,38850,145494,5785151300,3698032044400,92915378,STK
029780,KR7029780004,삼성카드,KOSPI,,30100,1,350,1.18,29800,30200,29800,44112,1324473550,3487352619100,115858891,STK
005387,KR7005382007,현대차2우B,KOSPI,,94600,1,2700,2.94,92000,94700,92000,87109,8141150100,3417008476200,36120597,STK
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,41150,1,600,1.48,40600,41300,40550,527905,21641967350,3390947026750,82404545,KSQ
128940,KR7128940004,한미약품,KOSPI,,257500,1,3500,1.38,255000,258500,253000,27358,6995230500,3234755685000,12562158,STK
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,83500,2,-11600,-12.2,96700,98700,82100,1746957,155285607900,3148736987500,37709425,KSQ
002790,KR7002790004,아모레G,KOSPI,,38150,1,650,1.73,37600,38500,37200,159772,6055621450,3145779567000,82458180,STK
282330,KR7282330000,BGF리테일,KOSPI,,180800,1,2200,1.23,178900,181500,176600,16592,2984402100,3124930204800,17283906,STK
028670,KR7028670008,팬오션,KOSPI,,5810,1,330,6.02,5580,5830,5570,3803586,21773850160,3105848864720,534569512,STK
008770,KR7008770000,호텔신라,KOSPI,,78800,2,-500,-0.63,79300,79700,78200,184396,14519001200,3092751934800,39248121,STK
071050,KR7071050009,한국금융지주,KOSPI,,54600,1,700,1.3,54500,55100,53700,140158,7635973200,3042639163200,55725992,STK
003410,KR7003410008,쌍용C&E,KOSPI,,5980,1,160,2.75,5820,5980,5790,1084763,6415489620,3013080378100,503859595,STK
307950,KR7307950006,현대오토에버,KOSPI,,109700,1,2600,2.43,107200,111000,107200,44555,4862916400,3008410825400,27423982,STK
112610,KR7112610001,씨에스윈드,KOSPI,,71300,1,1600,2.3,69700,71700,69300,262363,18578348600,3006821033900,42171403,STK
001450,KR7001450006,현대해상,KOSPI,,33450,1,450,1.36,33000,33450,32900,173831,5786167300,2990430000000,89400000,STK
020150,KR7020150009,일진머티리얼즈,KOSPI,,64700,2,-1100,-1.67,65800,65800,63200,452392,28997795400,2983371024500,46110835,STK
004990,KR7004990008,롯데지주,KOSPI,,28350,1,350,1.25,27900,28650,27700,97567,2765024600,2974176868950,104909237,STK
263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,45800,1,100,0.22,45650,46500,45100,233277,10717345600,2942002159000,64235855,KSQ
048260,KR7048260004,오스템임플란트,KOSDAQ,중견기업부,188500,2,-100,-0.05,188500,188600,188400,116291,21919374200,2936167988000,15576488,KSQ
001040,KR7001040005,CJ,KOSPI,,100000,1,400,0.4,100400,101900,99500,61859,6218063800,2917699800000,29176998,STK
180640,KR7180640005,한진칼,KOSPI,,43550,1,550,1.28,42500,43650,42500,53491,2311018400,2907476215800,66761796,STK
139480,KR7139480008,이마트,KOSPI,,103800,1,1000,0.97,103100,104000,102800,59089,6111766900,2893510012200,27875819,STK
007070,KR7007070006,GS리테일,KOSPI,,27600,2,-150,-0.54,27750,27900,27400,136630,3764784700,2890214647200,104717922,STK
005940,KR7005940002,NH투자증권,KOSPI,,8650,1,100,1.17,8600,8660,8560,365436,3150574180,2868910216650,331665921,STK
010620,KR7010620003,현대미포조선,KOSPI,,70300,1,3600,5.4,67000,71700,66700,418342,29379081200,2807933074700,39942149,STK
064350,KR7064350002,현대로템,KOSPI,,25700,1,600,2.39,25050,25900,25000,1638532,42027890850,2804956930100,109142293,STK
052690,KR7052690005,한전기술,KOSPI,,73000,1,2000,2.82,71400,73000,70300,178903,12831147700,2790060000000,38220000,STK
016360,KR7016360000,삼성증권,KOSPI,,31100,1,250,0.81,30900,31200,30800,140099,4345867100,2777230000000,89300000,STK
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,77300,1,5200,7.21,72700,77700,72500,708284,53913921900,2743956131600,35497492,KSQ
000990,KR7000990002,DB하이텍,KOSPI,,61400,1,1900,3.19,59000,62800,58500,2741826,168138150700,2726073303200,44398588,STK
042660,KR7042660001,대우조선해양,KOSPI,,24900,1,1600,6.87,23600,25050,23500,535854,13177771700,2671537658100,107290669,STK
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,137800,2,-1900,-1.36,142300,147900,135700,1404143,200218861700,2621999972800,19027576,KSQ
008930,KR7008930000,한미사이언스,KOSPI,,37450,2,-700,-1.83,38150,39300,37050,240114,9049060300,2619887403000,69956940,STK
006260,KR7006260004,LS,KOSPI,,80700,1,5300,7.03,77400,82800,77000,593475,47615240900,2598540000000,32200000,STK
036460,KR7036460004,한국가스공사,KOSPI,,27350,1,550,2.05,26800,27600,26750,370566,10115395000,2524760550000,92313000,STK
039490,KR7039490008,키움증권,KOSPI,,96100,1,700,0.73,95700,96400,93200,39916,3822306200,2519695199300,26219513,STK
017390,KR7017390006,서울가스,KOSPI,,497000,1,500,0.1,496500,499500,492000,12609,6241226500,2485000000000,5000000,STK
006040,KR7006040000,동원산업,KOSPI,,49350,1,1100,2.28,48350,49350,47500,27379,1330183100,2466644517750,49982665,STK
278280,KR7278280003,천보,KOSDAQ GLOBAL,우량기업부,241500,2,-4000,-1.63,249500,250500,236000,173756,42102660500,2415000000000,10000000,KSQ
010060,KR7010060002,OCI,KOSPI,,99600,1,3400,3.53,96300,99700,96300,208098,20500018700,2375397351600,23849371,STK
272210,KR7272210006,한화시스템,KOSPI,,12390,1,660,5.63,11800,12430,11800,1041308,12692153860,2340711229710,188919389,STK
051915,KR7051911006,LG화학우,KOSPI,,299000,2,-2500,-0.83,302000,307000,296500,22195,6681901000,2298951200000,7688800,STK
014680,KR7014680003,한솔케미칼,KOSPI,,199700,1,4200,2.15,195500,200000,193100,41680,8244078000,2263638441500,11335195,STK
023530,KR7023530009,롯데쇼핑,KOSPI,,79600,1,300,0.38,79400,80000,79000,44951,3573545400,2251784898000,28288755,STK
041510,KR7041510009,에스엠,KOSDAQ,우량기업부,94300,1,3200,3.51,88200,95700,87600,2789272,257612419700,2246971064300,23827901,KSQ
005385,KR7005381009,현대차우,KOSPI,,92000,1,2000,2.22,90400,92000,90100,45690,4171045900,2218406948000,24113119,STK
137310,KR7137310009,에스디바이오센서,KOSPI,,21200,2,-150,-0.7,21550,21850,21150,199678,4274528100,2214389883600,104452353,STK
004370,KR7004370003,농심,KOSPI,,362000,1,1500,0.42,362500,364000,357500,9309,3362781500,2201916404000,6082642,STK
016710,KR7016710006,대성홀딩스,KOSPI,,135600,1,600,0.44,134400,136100,133100,62530,8406354100,2181730640400,16089459,STK
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,143000,1,700,0.49,142700,143100,139600,74741,10629172500,2179658910000,15242370,KSQ
336260,KR7336260005,두산퓨얼셀,KOSPI,,33050,2,-250,-0.75,33300,33300,32700,200994,6622917550,2164567644300,65493726,STK
030000,KR7030000004,제일기획,KOSPI,,18810,2,-210,-1.1,18980,19070,18710,451103,8502007110,2163925442250,115041225,STK
253450,KR7253450001,스튜디오드래곤,KOSDAQ,우량기업부,71300,1,300,0.42,71000,71700,70600,88768,6320775600,2143170907400,30058498,KSQ
081660,KR7081660003,휠라홀딩스,KOSPI,,35050,1,250,0.72,34900,35100,34300,213876,7439198850,2129365381100,60752222,STK
204320,KR7204320006,HL만도,KOSPI,,45150,1,600,1.35,44550,45250,44300,219795,9860452050,2120113968000,46957120,STK
088350,KR7088350004,한화생명,KOSPI,,2420,1,35,1.47,2410,2430,2390,1162882,2797266025,2101842600000,868530000,STK
004690,KR7004690004,삼천리,KOSPI,,513000,1,1000,0.2,510000,517000,506000,19227,9821756000,2080227825000,4055025,STK
004170,KR7004170007,신세계,KOSPI,,210000,1,1000,0.48,209500,211000,208000,46451,9729081500,2067488010000,9845181,STK
138930,KR7138930003,BNK금융지주,KOSPI,,6310,1,120,1.94,6250,6330,6230,946371,5948069150,2056651402260,325935246,STK
012750,KR7012750006,에스원,KOSPI,,54100,2,-200,-0.37,54400,54700,53200,75484,4059325200,2055755529800,37999178,STK
042700,KR7042700005,한미반도체,KOSPI,,21100,1,450,2.18,20450,21500,20200,7040251,148089933850,2053859272200,97339302,STK
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,187100,1,3200,1.74,184000,187100,180800,40584,7462210000,2010015300000,10743000,KSQ
365340,KR7365340009,성일하이텍,KOSDAQ,기술성장기업부,167300,1,1300,0.78,169000,173500,165200,476696,80409623000,2005332415800,11986446,KSQ
111770,KR7111770004,영원무역,KOSPI,,44600,1,200,0.45,44400,44750,44100,34063,1513258450,1976291472800,44311468,STK
002380,KR7002380004,KCC,KOSPI,,219500,1,3500,1.62,217000,219500,216000,15992,3490260500,1950580384500,8886471,STK
026960,KR7026960005,동서,KOSPI,,19480,1,180,0.93,19260,19550,19160,37396,724364710,1942156000000,99700000,STK
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,37550,2,-350,-0.92,38000,38700,36550,381139,14295709950,1934524181000,51518620,KSQ
108320,KR7108320003,LX세미콘,KOSPI,,116500,1,17700,17.91,100100,118200,100100,1898876,211103298400,1894790950000,16264300,STK
000880,KR7000880005,한화,KOSPI,,25200,1,600,2.44,24700,25300,24700,144875,3638700900,1888960122000,74958735,STK
298020,KR7298020009,효성티앤씨,KOSPI,,436000,2,-2000,-0.46,441000,446500,430000,23692,10361879000,1886869352000,4327682,STK
032190,KR7032190001,다우데이타,KOSDAQ,우량기업부,49050,1,200,0.41,49100,49600,48050,176644,8589956600,1878615000000,38300000,KSQ
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,우량기업부,85500,1,300,0.35,85300,86500,85100,58277,4993771800,1874942667000,21929154,KSQ
298050,KR7298050006,효성첨단소재,KOSPI,,417000,2,-500,-0.12,414000,423000,414000,17921,7475726000,1868138316000,4479948,STK
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,81800,1,3000,3.81,78500,83700,75200,2686872,214496030400,1866185445400,22814003,KSQ
001440,KR7001440007,대한전선,KOSPI,,1478,1,47,3.28,1430,1478,1430,11019149,16111363914,1839331107302,1244473009,STK
000120,KR7000120006,CJ대한통운,KOSPI,,78000,1,600,0.78,77500,78200,77200,31205,2424236200,1779362832000,22812344,STK
007310,KR7007310006,오뚜기,KOSPI,,440500,1,2500,0.57,438000,441000,435500,1941,851633000,1765449115000,4007830,STK
005420,KR7005420005,코스모화학,KOSPI,,49950,2,-1550,-3.01,52700,53000,48150,2068368,102513166300,1748660988600,35008228,STK
175330,KR7175330000,JB금융지주,KOSPI,,8770,1,310,3.66,8590,8770,8550,622825,5420152180,1727539980380,196982894,STK
010120,KR7010120004,LS ELECTRIC,KOSPI,,57400,1,300,0.53,57300,57800,56700,98209,5623576500,1722000000000,30000000,STK
006360,KR7006360002,GS건설,KOSPI,,20100,1,50,0.25,20100,20300,20000,519161,10442145250,1720187949000,85581490,STK
112040,KR7112040001,위메이드,KOSDAQ,우량기업부,50800,1,5200,11.4,46900,53500,46800,3627379,184256226850,1716885669600,33796962,KSQ
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,33050,1,900,2.8,32300,33200,31800,974177,31924493650,1699249026700,51414494,KSQ
357780,KR7357780006,솔브레인,KOSDAQ,중견기업부,216000,1,5500,2.61,209500,216500,208000,24716,5284041500,1680170256000,7778566,KSQ
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,34200,1,700,2.09,33300,34400,33000,355685,12054292450,1678669414200,49083901,KSQ
047040,KR7047040001,대우건설,KOSPI,,4000,1,30,0.76,3970,4005,3955,732407,2919266210,1662490552000,415622638,STK
051600,KR7051600005,한전KPS,KOSPI,,36600,1,600,1.67,36400,36650,35900,72099,2620415000,1647000000000,45000000,STK
003620,KR7003620002,쌍용차,KOSPI,,8760,0,0,0.0,0,0,0,0,0,1637734770240,186956024,STK
121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,144800,2,-3400,-2.29,150000,150400,139900,540531,77868337100,1570838618400,10848333,KSQ
079550,KR7079550000,LIG넥스원,KOSPI,,71300,1,2800,4.09,68500,71400,68500,278859,19671225200,1568600000000,22000000,STK
000150,KR7000150003,두산,KOSPI,,94500,3,0,0.0,95900,97000,93100,145095,13733977900,1561502407500,16523835,STK
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,125800,2,-700,-0.55,127200,128400,124200,25788,3250492600,1558090239000,12385455,KSQ
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,13850,1,530,3.98,13390,13860,13370,781279,10713370970,1551277850850,112005621,KSQ
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,99900,1,900,0.91,99000,102500,97000,544986,54297106800,1546511240700,15480593,KSQ
000080,KR7000080002,하이트진로,KOSPI,,22000,1,500,2.33,21700,22100,21550,337437,7360272800,1542939442000,70133611,STK
336370,KR7336370002,솔루스첨단소재,KOSPI,,42800,1,950,2.27,42500,43150,41750,261247,11106387000,1502759146000,35111195,STK
034230,KR7034230003,파라다이스,KOSDAQ,중견기업부,16390,1,160,0.99,16250,16450,16170,621463,10138567580,1502517011710,91672789,KSQ
005300,KR7005300009,롯데칠성,KOSPI,,161400,1,6400,4.13,156300,161500,154400,33309,5297457500,1497611877600,9278884,STK
086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,218000,1,7500,3.56,210500,224000,206000,161641,34947353500,1485227242000,6812969,KSQ
011210,KR7011210002,현대위아,KOSPI,,54500,1,1200,2.25,53300,54700,53200,130390,7065256800,1482132023500,27195083,STK
042670,KR7042670000,현대두산인프라코어,KOSPI,,7380,1,190,2.64,7200,7380,7180,1530083,11178449840,1459493973180,197763411,STK
004000,KR7004000006,롯데정밀화학,KOSPI,,56400,1,700,1.26,55700,56400,55500,57654,3236337800,1455120000000,25800000,STK
393890,KR7393890009,더블유씨피,KOSDAQ,기술성장기업부,42800,2,-150,-0.35,43050,43050,42450,80911,3447265400,1442210970400,33696518,KSQ
006280,KR7006280002,녹십자,KOSPI,,121700,1,400,0.33,121300,123300,120200,30142,3667475300,1422251674600,11686538,STK
056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,39400,1,1050,2.74,39000,40450,38550,189587,7506697250,1414805144000,35908760,KSQ
005950,KR7005950001,이수화학,KOSPI,,50400,2,-2500,-4.73,51800,51900,48300,2618585,130525623200,1409161017600,27959544,STK
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,벤처기업부,74700,2,-300,-0.4,74700,76000,74100,52632,3935477500,1405015492500,18808775,KSQ
267260,KR7267260008,현대일렉트릭,KOSPI,,38900,1,850,2.23,38050,39600,38050,172703,6736014400,1402233551500,36047135,STK
004800,KR7004800009,효성,KOSPI,,65900,1,400,0.61,65500,66200,65300,17835,1171360300,1388580547500,21071025,STK
016790,KR7016790008,카나리아바이오,KOSDAQ,중견기업부,28650,1,4250,17.42,24600,29850,24600,24127720,671855250450,1342694941950,46865443,KSQ
145720,KR7145720009,덴티움,KOSPI,,119000,1,2900,2.5,115200,120000,113500,64934,7569540800,1317190770000,11068830,STK
022100,KR7022100002,포스코 ICT,KOSDAQ GLOBAL,우량기업부,8640,1,1810,26.5,6870,8750,6820,58664395,486950711870,1313580058560,152034729,KSQ
096530,KR7096530001,씨젠,KOSDAQ,우량기업부,25100,2,-150,-0.59,25250,25500,24800,176579,4415061250,1310872449400,52225994,KSQ
010780,KR7010780005,아이에스동서,KOSPI,,41150,1,150,0.37,41400,41450,40500,237706,9762070450,1271230736900,30892606,STK
093370,KR7093370005,후성,KOSPI,,13430,1,50,0.37,13450,13600,13000,1851757,24616266520,1267148756720,94352104,STK
069960,KR7069960003,현대백화점,KOSPI,,53500,1,600,1.13,53000,53500,52800,45010,2390017200,1252030593500,23402441,STK
285130,KR7285130001,SK케미칼,KOSPI,,72400,1,200,0.28,72200,72500,71300,44939,3228883400,1249173889200,17253783,STK
014820,KR7014820005,동원시스템즈,KOSPI,,43050,2,-500,-1.15,43600,44700,42700,89159,3853784650,1248074690100,28991282,STK
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,19250,1,130,0.68,19120,19270,18880,232286,4427084900,1246951513500,64776702,KSQ
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,50100,1,2200,4.59,48700,50500,48650,579139,28760825900,1244042067900,24831179,KSQ
005850,KR7005850003,에스엘,KOSPI,,26350,3,0,0.0,26550,26650,26100,98876,2603523850,1223918502000,46448520,STK
375500,KR7375500006,DL이앤씨,KOSPI,,31550,1,400,1.28,31250,31750,31000,208730,6540333800,1220783805650,38693623,STK
069620,KR7069620003,대웅제약,KOSPI,,105300,2,-500,-0.47,105200,106200,104500,33647,3530757300,1220066347500,11586575,STK
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,103700,1,2900,2.88,100800,104100,99800,33557,3444293700,1210697500000,11675000,KSQ
353200,KR7353200009,대덕전자,KOSPI,,24350,1,450,1.88,23800,24500,23550,890358,21438101500,1203302123750,49416925,STK
114090,KR7114090004,GKL,KOSPI,,19300,1,20,0.1,19300,19520,19150,171429,3298263140,1193814431000,61855670,STK
225570,KR7225570001,넥슨게임즈,KOSDAQ,중견기업부,18100,1,1230,7.29,16870,18300,16630,3215697,56995436170,1190275801400,65761094,KSQ
009240,KR7009240003,한샘,KOSPI,,50100,1,1000,2.04,49050,50100,48800,23706,1172599750,1179049792800,23533928,STK
383310,KR7383310000,에코프로에이치엔,KOSDAQ,중견기업부,76900,2,-3300,-4.11,80500,81300,76000,1075941,83431014200,1176949270800,15304932,KSQ
139130,KR7139130009,DGB금융지주,KOSPI,,6950,1,140,2.06,6910,7050,6900,687867,4804434520,1175563539350,169145833,STK
001230,KR7001230002,동국제강,KOSPI,,12250,1,320,2.68,11970,12270,11960,409537,4977879870,1169051028250,95432737,STK
089590,KR7089590004,제주항공,KOSPI,,15170,1,220,1.47,15000,15200,14980,160213,2419833460,1167994595870,76993711,STK
098460,KR7098460009,고영,KOSDAQ GLOBAL,우량기업부,16940,1,1280,8.17,15700,16940,15670,1327925,21763107020,1163011549700,68654755,KSQ
120110,KR7120110002,코오롱인더,KOSPI,,41800,1,500,1.21,41250,41950,41150,110821,4599975750,1150298003800,27519091,STK
248070,KR7248070005,솔루엠,KOSPI,,22650,1,300,1.34,22350,22750,21850,875207,19607625300,1132625730150,50005551,STK
178920,KR7178920005,PI첨단소재,KOSPI,,38550,1,1500,4.05,36700,38950,36700,241958,9242146550,1132071713100,29366322,STK
000240,KR7000240002,한국앤컴퍼니,KOSPI,,11890,1,180,1.54,11650,11890,11650,38107,449123760,1128780003600,94935240,STK
006650,KR7006650006,대한유화,KOSPI,,173500,1,7600,4.58,166000,175500,166000,72048,12429097200,1127750000000,6500000,STK
006110,KR7006110001,삼아알미늄,KOSPI,,76500,1,6400,9.13,69900,76700,68100,468773,34189479000,1125461574000,14711916,STK
001120,KR7001120005,LX인터내셔널,KOSPI,,28850,1,600,2.12,28250,28900,28200,170930,4889963150,1118226000000,38760000,STK
376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,47150,1,1350,2.95,45300,49700,45250,1132247,54492786850,1117598618900,23703046,KSQ
000210,KR7000210005,DL,KOSPI,,52200,1,700,1.36,51300,52300,51100,35762,1855812300,1093897144800,20955884,STK
064550,KR7064550007,바이오니아,KOSDAQ,우량기업부,42350,2,-100,-0.24,42400,42950,40250,876442,36459514600,1093065823850,25810291,KSQ
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,벤처기업부,58000,1,1700,3.02,56800,58100,56300,441296,25308450400,1082392462000,18661939,KSQ
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,47500,1,500,1.06,47700,47900,46000,396799,18642733650,1080206905000,22741198,KSQ
025900,KR7025900002,동화기업,KOSDAQ,우량기업부,53400,2,-1200,-2.2,54800,54800,52600,69642,3695353200,1079083330200,20207553,KSQ
271940,KR7271940009,일진하이솔루스,KOSPI,,29700,1,150,0.51,29600,30000,29450,38353,1140443550,1078501743000,36313190,STK
017800,KR7017800004,현대엘리베이,KOSPI,,26400,1,600,2.33,25750,26400,25750,58702,1536794950,1077521042400,40815191,STK
018670,KR7018670000,SK가스,KOSPI,,116700,1,900,0.78,116000,118000,116000,3671,429554400,1077169474800,9230244,STK
001740,KR7001740000,SK네트웍스,KOSPI,,4275,1,25,0.59,4250,4350,4220,1242904,5315783855,1061002190925,248187647,STK
067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,10910,1,10,0.09,10950,11060,10760,465886,5064070290,1055277168800,96725680,KSQ
012510,KR7012510004,더존비즈온,KOSPI,,34700,1,1150,3.43,33400,34900,33350,216303,7432205350,1054282604800,30382784,STK
103140,KR7103140000,풍산,KOSPI,,37550,1,950,2.6,37000,37850,36750,250417,9373283500,1052311638900,28024278,STK
009900,KR7009900002,명신산업,KOSPI,,20050,1,160,0.8,20250,20450,19790,592748,11875696040,1052026166650,52470133,STK
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,84800,1,3900,4.82,81000,85700,79500,219021,18358225700,1044697840000,12319550,KSQ
003100,KR7003100005,선광,KOSDAQ,우량기업부,158000,2,-1200,-0.75,159200,159200,157200,19056,3006111100,1042800000000,6600000,KSQ
000670,KR7000670000,영풍,KOSPI,,565000,1,19000,3.48,548000,565000,547000,3914,2186771000,1040752600000,1842040,STK
100090,KR7100090000,에스케이오션플랜트,KOSDAQ,중견기업부,19510,1,860,4.61,18910,19720,18840,739657,14348903160,1038615084120,53235012,KSQ
114190,KR7114190002,강원에너지,KOSDAQ,중견기업부,39100,1,1800,4.83,37300,43900,34750,7046949,276342309950,1021410785800,26123038,KSQ
001800,KR7001800002,오리온홀딩스,KOSPI,,16300,3,0,0.0,16310,16470,16260,61048,1002142290,1021120378600,62645422,STK
032350,KR7032350001,롯데관광개발,KOSPI,,13740,1,150,1.1,13650,13760,13500,270919,3696568090,1013498934660,73762659,STK
020560,KR7020560009,아시아나항공,KOSPI,,13610,1,20,0.15,13580,13660,13480,143126,1942552530,1012744108040,74411764,STK
003690,KR7003690005,코리안리,KOSPI,,7170,1,50,0.7,7140,7240,7130,132570,952377490,1009700472630,140822939,STK
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,145300,1,3800,2.69,140300,146700,139300,36359,5248211600,1009523912700,6947859,KSQ
280360,KR7280360009,롯데제과,KOSPI,,106700,1,1100,1.04,106600,106700,105800,9935,1056958600,1006669045800,9434574,STK
267270,KR7267270007,현대건설기계,KOSPI,,51000,1,1100,2.2,49900,51400,49800,94250,4763529800,1004740443000,19700793,STK
395400,KR7395400005,SK리츠,KOSPI,,5100,1,20,0.39,5070,5120,5010,177003,899115690,1002425802900,196554079,STK
008730,KR7008730004,율촌화학,KOSPI,,40400,1,350,0.87,39850,40700,39450,52312,2097315350,1001920000000,24800000,STK
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,20850,2,-450,-2.11,21350,21400,20650,326437,6810891650,996384261900,47788214,KSQ
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,63000,2,-300,-0.47,63100,63900,61700,222302,13910645400,996175845000,15812315,KSQ
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,31700,2,-1600,-4.8,34600,35500,30600,3103481,100235489000,993359854100,31336273,KSQ
185750,KR7185750007,종근당,KOSPI,,78200,1,400,0.51,77900,78500,77200,16984,1320462700,982853884800,12568464,STK
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,31600,2,-1400,-4.24,33650,33650,31000,3568603,114194145200,979915968400,31009999,KSQ
009420,KR7009420001,한올바이오파마,KOSPI,,18520,1,460,2.55,18280,18670,18080,273599,5044888080,967496615760,52240638,STK
161890,KR7161890009,한국콜마,KOSPI,,42150,1,3100,7.94,39050,42250,39000,267941,11013985500,964441737000,22881180,STK
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,벤처기업부,33900,1,250,0.74,33950,34200,33550,115386,3901181800,960383304900,28329891,KSQ
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,15280,1,60,0.39,15260,15350,15010,406475,6166876600,957401343680,62657156,KSQ
016380,KR7016380008,KG스틸,KOSPI,,9570,1,160,1.7,9450,9630,9210,2497981,23588991940,957085144290,100008897,STK
039130,KR7039130000,하나투어,KOSPI,,59600,1,800,1.36,59000,60000,59000,56167,3336234500,955935426000,16039185,STK
019170,KR7019170000,신풍제약,KOSPI,,18030,1,70,0.39,17960,18120,17820,186597,3350702270,955319369700,52984990,STK
073240,KR7073240004,금호타이어,KOSPI,,3325,1,10,0.3,3275,3350,3265,596836,1969684125,955140454275,287260287,STK
089860,KR7089860001,롯데렌탈,KOSPI,,26000,2,-200,-0.76,26200,26250,25850,28101,731639650,952485638000,36634063,STK
181710,KR7181710005,NHN,KOSPI,,26350,1,150,0.57,26200,26450,26100,31601,829384850,949053167300,36017198,STK
007700,KR7007700008,F&F홀딩스,KOSPI,,24150,1,600,2.55,23600,24400,23600,49628,1197958300,944611963050,39114367,STK
